id,created_at,author_id,text
756426489772384256,2016-07-22T09:51:43.000Z,57655062,"One thing about @MiloLives: he's always one step ahead, right @Jack? https://t.co/YL3ROULqxQ #FreeMilo #FreeNero https://t.co/oYDbP14YYR"
756426003447152640,2016-07-22T09:49:47.000Z,2388013466,I liked a @YouTube video https://t.co/N4i5dzjb8P #FreeMilo Milo Yiannopoulos talks to CNBC about his Twitter Suspension
756418876846387200,2016-07-22T09:21:28.000Z,19899344,VIDEO #FreeMilo Milo Yiannopoulos talks to CNBC about his Twitter Suspension #tcot #gop #Conservatives #Libertarian https://t.co/kiTmxpcW6n
756418426277539840,2016-07-22T09:19:41.000Z,27800134,Homeboy with the grenade launcher 😮 Milo Yiannopoulos #FreeMilo https://t.co/3IZ748pJQh
756417821534478336,2016-07-22T09:17:16.000Z,2267230360,"#FreeMilo Twitter Permanently Bans Conservative Milo Yiannopoulos how about ""checking Leslie's privilege"" #FreeMilo https://t.co/EeAKTvw81f"
756413540945231872,2016-07-22T09:00:16.000Z,2501638093,Breitbart&amp;#039;s Milo Yiannopoulos Suspended Forever From Twitter #yiannopoulos https://t.co/EZZQKYSOmi
756410250123542528,2016-07-22T08:47:11.000Z,46036755,#Milo Yiannopoulos Confronts Twitter At The #RNC: We Are Change In this HD video… https://t.co/J6w3jI15jx https://t.co/sPMOsd0jYD
756410248059944960,2016-07-22T08:47:11.000Z,45262242,#Milo Yiannopoulos Confronts Twitter At The #RNC: We Are Change In this HD video… https://t.co/70WU0YWFxU https://t.co/EQArwK0g9U
756410247153979392,2016-07-22T08:47:11.000Z,46035815,#Milo Yiannopoulos Confronts Twitter At The #RNC: We Are Change In this HD video… https://t.co/iBcswZG2uw https://t.co/lVlrkD3gP8
756409140130353152,2016-07-22T08:42:47.000Z,815174527,"Milo Yiannopoulos banned from Twitter, which highlights double standards of the platform
https://t.co/E7xpgPLYMn
#yiannopoulos #censorship"
756408311096934401,2016-07-22T08:39:29.000Z,137404433,I liked a @YouTube video https://t.co/giDIsWMDoy #FreeMilo Milo Yiannopoulos talks to CNBC about his Twitter Suspension
756404780998602756,2016-07-22T08:25:27.000Z,26090141,#FreeMilo Milo Yiannopoulos talks to CNBC about his Twitter Suspension https://t.co/Jsws4T4YMs
756400887531204613,2016-07-22T08:09:59.000Z,1630970820,I liked a @YouTube video https://t.co/iF7Tq5Hkjk #FreeMilo Milo Yiannopoulos talks to CNBC about his Twitter Suspension
756399935847735298,2016-07-22T08:06:12.000Z,1320073142,#FreeMilo Milo Yiannopoulos talks to CNBC about his Twitter Suspension https://t.co/z1qhWQ0hXJ via @YouTube
756392969133957120,2016-07-22T07:38:31.000Z,2984140421,"#jobs #jobsearch # #Milo Yiannopoulos's ban proves Twitter is censoring conservatives:  
           #This kin... https://t.co/bkkDBFEAYk"
756387026614808576,2016-07-22T07:14:54.000Z,2789876239,"Milo Yiannopoulos on Censorship, Twitter, and Free Speech #FreeMilo https://t.co/6JS1S1uj54 via @YouTube"
756386302380081152,2016-07-22T07:12:02.000Z,2789876239,Twitter Bans Milo Yiannopoulos #FreeMilo | Mike Cernovich and Stefan Mol... https://t.co/iRVv3tg9u6 via @YouTube
756386190761263104,2016-07-22T07:11:35.000Z,2789876239,Milo Yiannopoulos Responds to Twitter Censorship #FreeMilo https://t.co/LXHqyehjja via @YouTube
756385875030867968,2016-07-22T07:10:20.000Z,14053449,People are startlingly passionate about their dislike for Milo Yiannopoulos. #FreeMilo #ByeMilo https://t.co/kADUd5CkDw
756383378342019072,2016-07-22T07:00:24.000Z,191083978,https://t.co/zCeha14SIL #FreeMilo
756382793366548480,2016-07-22T06:58:05.000Z,710458480642011139,"#HISTORY

FDR3354 Twitter Bans Milo Yiannopoulos #FreeMilo | Mike Cernovich an

https://t.co/LPPnpMviKd
#PODCAST https://t.co/g0lXUPaYxs"
756380916579119104,2016-07-22T06:50:38.000Z,31322304,@sebastianmuno10 @wikileaks So fucking what! How does that excuse #Milo #Yiannopoulos' behavior!? https://t.co/T2qqPtlIDX #LeslieJones
756375184668434432,2016-07-22T06:27:51.000Z,727424222134325248,"I may not agree with some of Milo Yiannopoulos's opinions, but censoring opinions and free-speech is the essence of totalitarian. #FreeMilo"
756374939091996673,2016-07-22T06:26:52.000Z,2348287836,#FreeMilo Milo Yiannopoulos talks to CNBC about his Twitter Suspension https://t.co/IkmgyUMpU5 via @YouTube
756373261584330752,2016-07-22T06:20:12.000Z,549372521,Twitter Permanently Suspends Conservative Writer #Milo #Yiannopoulos https://t.co/N3ZlktzDoA via @cwarzel @buzzfeednews
756372442117992448,2016-07-22T06:16:57.000Z,1882627304,I liked a @YouTube video https://t.co/Z23ylnKfGv #FreeMilo Milo Yiannopoulos talks to CNBC about his Twitter Suspension
756372169811189760,2016-07-22T06:15:52.000Z,2545326607,I'm straight but I love Milo Yiannopoulos and I miss him. He is so hot with his truthful speech and facts about the Left &amp; so. #FreeMilo
756366183721426948,2016-07-22T05:52:05.000Z,82523696,Twitter Bans Milo Yiannopoulos #FreeMilo | Mike Cernovich and Stefan Molyneux: While in Cleveland for the Rep... https://t.co/udoVi0y2wF
756357374756188162,2016-07-22T05:17:05.000Z,52308525,Explicit Language: Milo Yiannopoulos Banned &amp; Leslie Jones Racist #FreeMilo https://t.co/7TpI1qug1n
756357317826936833,2016-07-22T05:16:51.000Z,450412852,Twitter silencing dissenting voices such as Milo Yiannopoulos opens the floodgates of censorship. #FreeMiloNow https://t.co/toARA2R8Fk
756356870114316288,2016-07-22T05:15:04.000Z,113137765,#FreeMilo: Breitbart's Milo Yiannopoulos Banned From Twitter https://t.co/ce2TMfIxpH via @YouTube
756354264079806464,2016-07-22T05:04:43.000Z,22860531,"Milo Yiannopoulos talks about his Twitter ban with Alex Jones at #RNCinCLE.  #FreeMilo 
https://t.co/FXmRrqV887"
